geliþ_zamaný,týr_plakasý,ülke,20_ton_adet,30_ton_adet,yük_miktarý,maliyet
2095,41_kostu_882,Lilliputa,1,0,20,20000
2095,41_kostu_441,Neverland,1,0,20,20000
2095,41_kostu_526,Neverland,1,0,20,20000
2095,41_kostu_631,Oceania,0,1,30,30000
2100,41_kostu_348,Mordor,0,1,30,30000
2105,41_kostu_566,Neverland,1,0,20,20000
2105,41_kostu_286,Oceania,0,1,30,30000
2105,41_kostu_999,Mordor,1,0,20,20000
2105,41_kostu_230,Lilliputa,0,1,30,30000
2107,41_kostu_850,Mordor,0,1,30,30000
2111,41_kostu_060,Lilliputa,1,0,20,20000
2111,41_kostu_045,Lilliputa,0,1,30,30000
2116,41_kostu_687,Lilliputa,0,1,30,30000
2116,41_kostu_131,Lilliputa,0,1,30,30000
2116,41_kostu_593,Mordor,1,0,20,20000
2116,41_kostu_339,Oceania,1,0,20,20000
2116,41_kostu_863,Mordor,0,1,30,30000
2116,41_kostu_102,Mordor,1,0,20,20000
2118,41_kostu_956,Oceania,0,1,30,30000
2118,41_kostu_056,Lilliputa,0,1,30,30000
2118,41_kostu_250,Lilliputa,1,0,20,20000
2118,41_kostu_328,Mordor,0,1,30,30000
2118,41_kostu_569,Lilliputa,0,1,30,30000
2118,41_kostu_245,Neverland,0,1,30,30000
2118,41_kostu_717,Mordor,1,0,20,20000
2119,41_kostu_483,Neverland,0,1,30,30000
2119,41_kostu_589,Lilliputa,1,0,20,20000
2122,41_kostu_666,Lilliputa,1,0,20,20000
2122,41_kostu_295,Oceania,1,0,20,20000
2122,41_kostu_778,Oceania,1,0,20,20000
2122,41_kostu_830,Lilliputa,1,0,20,20000
2123,41_kostu_106,Mordor,1,0,20,20000
2123,41_kostu_192,Mordor,0,1,30,30000
2123,41_kostu_923,Mordor,1,0,20,20000
2123,41_kostu_393,Neverland,0,1,30,30000
2123,41_kostu_938,Neverland,1,0,20,20000
2123,41_kostu_368,Mordor,0,1,30,30000
2123,41_kostu_824,Neverland,1,0,20,20000
2128,41_kostu_776,Lilliputa,0,1,30,30000
2128,41_kostu_059,Neverland,0,1,30,30000
2128,41_kostu_371,Mordor,0,1,30,30000
2128,41_kostu_167,Neverland,0,1,30,30000
2133,41_kostu_804,Oceania,1,0,20,20000
2133,41_kostu_440,Lilliputa,0,1,30,30000
2134,41_kostu_460,Oceania,1,0,20,20000
2134,41_kostu_613,Neverland,1,0,20,20000
2134,41_kostu_196,Oceania,1,0,20,20000
2134,41_kostu_713,Neverland,1,0,20,20000
2134,41_kostu_856,Oceania,1,0,20,20000
2134,41_kostu_736,Oceania,1,0,20,20000
2134,41_kostu_880,Lilliputa,0,1,30,30000
2139,41_kostu_599,Lilliputa,0,1,30,30000
2139,41_kostu_832,Mordor,1,0,20,20000
2139,41_kostu_710,Lilliputa,0,1,30,30000
2139,41_kostu_439,Mordor,0,1,30,30000
2139,41_kostu_078,Mordor,1,0,20,20000
2139,41_kostu_519,Neverland,0,1,30,30000
2139,41_kostu_635,Oceania,0,1,30,30000
2141,41_kostu_446,Lilliputa,1,0,20,20000
2141,41_kostu_485,Neverland,0,1,30,30000
2141,41_kostu_741,Mordor,1,0,20,20000
2141,41_kostu_558,Mordor,0,1,30,30000
2141,41_kostu_692,Oceania,0,1,30,30000
2141,41_kostu_782,Lilliputa,1,0,20,20000
2144,41_kostu_245,Oceania,1,0,20,20000
2144,41_kostu_122,Neverland,0,1,30,30000
2144,41_kostu_937,Oceania,1,0,20,20000
2144,41_kostu_551,Oceania,1,0,20,20000
2144,41_kostu_438,Mordor,1,0,20,20000
2144,41_kostu_576,Lilliputa,0,1,30,30000
2148,41_kostu_293,Lilliputa,0,1,30,30000
2148,41_kostu_209,Mordor,1,0,20,20000
2148,41_kostu_931,Oceania,1,0,20,20000
2148,41_kostu_777,Mordor,1,0,20,20000
2148,41_kostu_936,Lilliputa,1,0,20,20000
2148,41_kostu_763,Neverland,0,1,30,30000
2148,41_kostu_860,Lilliputa,1,0,20,20000
2153,41_kostu_487,Mordor,1,0,20,20000
2153,41_kostu_249,Oceania,0,1,30,30000
2153,41_kostu_849,Mordor,0,1,30,30000
2153,41_kostu_345,Lilliputa,0,1,30,30000
2153,41_kostu_548,Lilliputa,1,0,20,20000
2153,41_kostu_825,Mordor,0,1,30,30000
2158,41_kostu_524,Lilliputa,1,0,20,20000
2158,41_kostu_811,Mordor,1,0,20,20000
2163,41_kostu_175,Mordor,0,1,30,30000
2163,41_kostu_687,Oceania,0,1,30,30000
2163,41_kostu_664,Oceania,1,0,20,20000
2163,41_kostu_430,Lilliputa,1,0,20,20000
2163,41_kostu_365,Mordor,1,0,20,20000
2167,41_kostu_805,Lilliputa,1,0,20,20000
2167,41_kostu_541,Mordor,1,0,20,20000
2167,41_kostu_540,Neverland,0,1,30,30000
2168,41_kostu_941,Neverland,0,1,30,30000
2168,41_kostu_220,Mordor,1,0,20,20000
2168,41_kostu_537,Oceania,1,0,20,20000
2168,41_kostu_509,Neverland,0,1,30,30000
2168,41_kostu_244,Mordor,1,0,20,20000
2168,41_kostu_215,Mordor,0,1,30,30000
2168,41_kostu_992,Oceania,0,1,30,30000
2172,41_kostu_806,Mordor,1,0,20,20000
2172,41_kostu_115,Mordor,0,1,30,30000
2172,41_kostu_392,Neverland,1,0,20,20000
2172,41_kostu_017,Oceania,0,1,30,30000
2172,41_kostu_200,Oceania,1,0,20,20000
2172,41_kostu_738,Neverland,1,0,20,20000
2177,41_kostu_558,Neverland,1,0,20,20000
2177,41_kostu_359,Lilliputa,1,0,20,20000
2177,41_kostu_298,Mordor,0,1,30,30000
2182,41_kostu_707,Lilliputa,1,0,20,20000
2182,41_kostu_865,Oceania,0,1,30,30000
2182,41_kostu_734,Lilliputa,1,0,20,20000
2182,41_kostu_711,Mordor,0,1,30,30000
2182,41_kostu_914,Neverland,0,1,30,30000
2182,41_kostu_180,Neverland,1,0,20,20000
2182,41_kostu_416,Lilliputa,1,0,20,20000
2187,41_kostu_430,Mordor,0,1,30,30000
2187,41_kostu_571,Oceania,1,0,20,20000
2187,41_kostu_965,Mordor,1,0,20,20000
2187,41_kostu_040,Lilliputa,1,0,20,20000
2187,41_kostu_873,Neverland,0,1,30,30000
2187,41_kostu_052,Lilliputa,1,0,20,20000
2187,41_kostu_983,Neverland,0,1,30,30000
2192,41_kostu_200,Mordor,1,0,20,20000
2192,41_kostu_831,Lilliputa,0,1,30,30000
2192,41_kostu_811,Oceania,1,0,20,20000
2192,41_kostu_353,Neverland,0,1,30,30000
2192,41_kostu_254,Lilliputa,0,1,30,30000
2192,41_kostu_727,Oceania,1,0,20,20000
2196,41_kostu_346,Mordor,1,0,20,20000
2196,41_kostu_392,Lilliputa,1,0,20,20000
2196,41_kostu_800,Oceania,1,0,20,20000
2196,41_kostu_452,Neverland,1,0,20,20000
2196,41_kostu_294,Mordor,0,1,30,30000
2197,41_kostu_125,Lilliputa,0,1,30,30000
2197,41_kostu_885,Mordor,0,1,30,30000
2197,41_kostu_935,Neverland,1,0,20,20000
2202,41_kostu_610,Lilliputa,0,1,30,30000
2202,41_kostu_253,Neverland,1,0,20,20000
2202,41_kostu_802,Mordor,0,1,30,30000
2202,41_kostu_317,Neverland,1,0,20,20000
2205,41_kostu_655,Neverland,1,0,20,20000
2209,41_kostu_050,Oceania,1,0,20,20000
2209,41_kostu_028,Lilliputa,1,0,20,20000
2211,41_kostu_547,Lilliputa,0,1,30,30000
2211,41_kostu_543,Mordor,0,1,30,30000
2211,41_kostu_329,Mordor,0,1,30,30000
2215,41_kostu_646,Oceania,0,1,30,30000
2217,41_kostu_963,Lilliputa,0,1,30,30000
2217,41_kostu_952,Mordor,1,0,20,20000
2221,41_kostu_134,Lilliputa,1,0,20,20000
2221,41_kostu_851,Oceania,1,0,20,20000
2221,41_kostu_243,Oceania,0,1,30,30000
2221,41_kostu_845,Lilliputa,1,0,20,20000
2221,41_kostu_474,Mordor,0,1,30,30000
2223,41_kostu_777,Mordor,1,0,20,20000
2225,41_kostu_099,Lilliputa,1,0,20,20000
2227,41_kostu_699,Lilliputa,1,0,20,20000
2230,41_kostu_424,Oceania,0,1,30,30000
2230,41_kostu_711,Neverland,1,0,20,20000
2230,41_kostu_181,Neverland,0,1,30,30000
2230,41_kostu_549,Oceania,1,0,20,20000
2233,41_kostu_371,Mordor,0,1,30,30000
2233,41_kostu_391,Mordor,1,0,20,20000
2235,41_kostu_765,Oceania,1,0,20,20000
2240,41_kostu_899,Mordor,0,1,30,30000
2242,41_kostu_386,Neverland,0,1,30,30000
2244,41_kostu_274,Neverland,1,0,20,20000
2244,41_kostu_629,Mordor,0,1,30,30000
2244,41_kostu_144,Neverland,1,0,20,20000
2244,41_kostu_384,Oceania,1,0,20,20000
2244,41_kostu_295,Neverland,0,1,30,30000
2244,41_kostu_994,Neverland,1,0,20,20000
2249,41_kostu_083,Lilliputa,1,0,20,20000
2249,41_kostu_655,Mordor,0,1,30,30000
2249,41_kostu_565,Mordor,1,0,20,20000
2252,41_kostu_574,Oceania,0,1,30,30000
2252,41_kostu_426,Oceania,0,1,30,30000
2252,41_kostu_835,Lilliputa,1,0,20,20000
2252,41_kostu_463,Mordor,1,0,20,20000
2256,41_kostu_237,Neverland,1,0,20,20000
2256,41_kostu_783,Oceania,0,1,30,30000
2258,41_kostu_205,Lilliputa,0,1,30,30000
2258,41_kostu_752,Oceania,0,1,30,30000
2258,41_kostu_909,Neverland,0,1,30,30000
2258,41_kostu_614,Mordor,0,1,30,30000
2258,41_kostu_026,Oceania,0,1,30,30000
2258,41_kostu_685,Oceania,1,0,20,20000
2258,41_kostu_132,Mordor,1,0,20,20000
2259,41_kostu_148,Neverland,0,1,30,30000
2259,41_kostu_542,Lilliputa,1,0,20,20000
2259,41_kostu_653,Lilliputa,1,0,20,20000
2259,41_kostu_381,Neverland,1,0,20,20000
2259,41_kostu_143,Mordor,0,1,30,30000
2259,41_kostu_292,Neverland,1,0,20,20000
2263,41_kostu_740,Oceania,0,1,30,30000
2263,41_kostu_447,Neverland,1,0,20,20000
2263,41_kostu_373,Oceania,1,0,20,20000
2263,41_kostu_567,Oceania,0,1,30,30000
2263,41_kostu_926,Neverland,1,0,20,20000
2264,41_kostu_045,Lilliputa,1,0,20,20000
2264,41_kostu_970,Mordor,1,0,20,20000
2266,41_kostu_720,Neverland,1,0,20,20000
2270,41_kostu_199,Oceania,1,0,20,20000
2270,41_kostu_387,Neverland,1,0,20,20000
2270,41_kostu_004,Neverland,0,1,30,30000
2270,41_kostu_794,Mordor,0,1,30,30000
2271,41_kostu_196,Neverland,1,0,20,20000
2272,41_kostu_162,Oceania,1,0,20,20000
2272,41_kostu_212,Lilliputa,0,1,30,30000
2272,41_kostu_131,Neverland,0,1,30,30000
2272,41_kostu_219,Oceania,0,1,30,30000
2272,41_kostu_800,Oceania,1,0,20,20000
2276,41_kostu_234,Oceania,1,0,20,20000
2276,41_kostu_850,Lilliputa,1,0,20,20000
2279,41_kostu_034,Lilliputa,0,1,30,30000
2279,41_kostu_680,Lilliputa,0,1,30,30000
2279,41_kostu_362,Neverland,0,1,30,30000
2283,41_kostu_380,Neverland,0,1,30,30000
2283,41_kostu_276,Oceania,1,0,20,20000
2283,41_kostu_377,Oceania,1,0,20,20000
2284,41_kostu_684,Mordor,0,1,30,30000
2288,41_kostu_798,Oceania,1,0,20,20000
2288,41_kostu_082,Neverland,1,0,20,20000
2288,41_kostu_153,Lilliputa,1,0,20,20000
2290,41_kostu_204,Lilliputa,0,1,30,30000
2294,41_kostu_126,Mordor,1,0,20,20000
2294,41_kostu_102,Mordor,0,1,30,30000
2294,41_kostu_468,Lilliputa,1,0,20,20000
2294,41_kostu_952,Mordor,0,1,30,30000
2294,41_kostu_640,Mordor,0,1,30,30000
2294,41_kostu_274,Lilliputa,1,0,20,20000
2298,41_kostu_855,Oceania,0,1,30,30000
2298,41_kostu_452,Lilliputa,0,1,30,30000
2298,41_kostu_804,Mordor,0,1,30,30000
2298,41_kostu_351,Mordor,0,1,30,30000
2298,41_kostu_497,Oceania,0,1,30,30000
2298,41_kostu_169,Neverland,1,0,20,20000
2298,41_kostu_056,Oceania,0,1,30,30000
2300,41_kostu_521,Lilliputa,0,1,30,30000
2300,41_kostu_037,Mordor,0,1,30,30000
2302,41_kostu_201,Neverland,1,0,20,20000
2302,41_kostu_980,Oceania,1,0,20,20000
2302,41_kostu_232,Mordor,0,1,30,30000
2305,41_kostu_946,Neverland,1,0,20,20000
2305,41_kostu_238,Neverland,0,1,30,30000
2305,41_kostu_524,Oceania,1,0,20,20000
2305,41_kostu_494,Oceania,1,0,20,20000
2305,41_kostu_175,Neverland,0,1,30,30000
2306,41_kostu_327,Neverland,1,0,20,20000
2306,41_kostu_365,Neverland,1,0,20,20000
2306,41_kostu_879,Lilliputa,0,1,30,30000
2306,41_kostu_031,Oceania,0,1,30,30000
2306,41_kostu_972,Lilliputa,1,0,20,20000
2306,41_kostu_110,Oceania,1,0,20,20000
2306,41_kostu_424,Lilliputa,0,1,30,30000
2307,41_kostu_266,Neverland,1,0,20,20000
2310,41_kostu_984,Neverland,1,0,20,20000
2310,41_kostu_893,Lilliputa,0,1,30,30000
2310,41_kostu_101,Mordor,1,0,20,20000
2310,41_kostu_874,Oceania,0,1,30,30000
2311,41_kostu_348,Mordor,1,0,20,20000
2311,41_kostu_265,Oceania,1,0,20,20000
2311,41_kostu_575,Oceania,1,0,20,20000
2311,41_kostu_880,Neverland,1,0,20,20000
2311,41_kostu_859,Neverland,1,0,20,20000
2311,41_kostu_957,Mordor,0,1,30,30000
2311,41_kostu_228,Mordor,0,1,30,30000
2312,41_kostu_418,Oceania,0,1,30,30000
2312,41_kostu_241,Mordor,1,0,20,20000
2317,41_kostu_700,Mordor,0,1,30,30000
2317,41_kostu_169,Neverland,1,0,20,20000
2317,41_kostu_859,Neverland,0,1,30,30000
2317,41_kostu_910,Oceania,0,1,30,30000
2317,41_kostu_586,Oceania,0,1,30,30000
2317,41_kostu_660,Mordor,1,0,20,20000
2317,41_kostu_231,Lilliputa,0,1,30,30000
2318,41_kostu_022,Oceania,0,1,30,30000
2318,41_kostu_190,Neverland,1,0,20,20000
2318,41_kostu_901,Oceania,1,0,20,20000
2318,41_kostu_773,Oceania,1,0,20,20000
2318,41_kostu_620,Lilliputa,0,1,30,30000
2318,41_kostu_601,Neverland,0,1,30,30000
2318,41_kostu_306,Oceania,1,0,20,20000
2321,41_kostu_644,Oceania,1,0,20,20000
2326,41_kostu_270,Lilliputa,0,1,30,30000
2326,41_kostu_390,Oceania,0,1,30,30000
2326,41_kostu_452,Lilliputa,0,1,30,30000
2326,41_kostu_503,Neverland,0,1,30,30000
2326,41_kostu_667,Oceania,1,0,20,20000
2330,41_kostu_466,Lilliputa,1,0,20,20000
2330,41_kostu_806,Mordor,0,1,30,30000
2330,41_kostu_467,Mordor,1,0,20,20000
2330,41_kostu_481,Oceania,0,1,30,30000
2333,41_kostu_107,Neverland,0,1,30,30000
2333,41_kostu_470,Mordor,0,1,30,30000
2337,41_kostu_458,Oceania,1,0,20,20000
2341,41_kostu_755,Neverland,0,1,30,30000
2341,41_kostu_132,Oceania,0,1,30,30000
2341,41_kostu_030,Neverland,0,1,30,30000
2341,41_kostu_930,Lilliputa,0,1,30,30000
2341,41_kostu_155,Neverland,0,1,30,30000
2341,41_kostu_366,Mordor,1,0,20,20000
2346,41_kostu_074,Mordor,1,0,20,20000
2346,41_kostu_236,Oceania,1,0,20,20000
2346,41_kostu_630,Neverland,0,1,30,30000
2346,41_kostu_253,Mordor,1,0,20,20000
2346,41_kostu_748,Neverland,0,1,30,30000
2346,41_kostu_426,Mordor,1,0,20,20000
2346,41_kostu_281,Lilliputa,1,0,20,20000
2350,41_kostu_362,Oceania,1,0,20,20000
2350,41_kostu_553,Neverland,0,1,30,30000
2350,41_kostu_870,Mordor,1,0,20,20000
2350,41_kostu_417,Mordor,1,0,20,20000
2353,41_kostu_587,Oceania,1,0,20,20000
2353,41_kostu_177,Oceania,0,1,30,30000
2353,41_kostu_154,Oceania,1,0,20,20000
2353,41_kostu_155,Mordor,0,1,30,30000
2356,41_kostu_092,Mordor,1,0,20,20000
2359,41_kostu_038,Oceania,1,0,20,20000
2359,41_kostu_704,Oceania,1,0,20,20000
2359,41_kostu_089,Oceania,0,1,30,30000
2359,41_kostu_591,Oceania,1,0,20,20000
2359,41_kostu_244,Neverland,1,0,20,20000
2363,41_kostu_933,Mordor,0,1,30,30000
2363,41_kostu_569,Neverland,1,0,20,20000
2363,41_kostu_016,Neverland,0,1,30,30000
2363,41_kostu_141,Neverland,1,0,20,20000
2363,41_kostu_677,Lilliputa,1,0,20,20000
2363,41_kostu_741,Oceania,1,0,20,20000
2363,41_kostu_941,Lilliputa,1,0,20,20000
2364,41_kostu_537,Oceania,1,0,20,20000
2364,41_kostu_081,Neverland,0,1,30,30000
2364,41_kostu_938,Lilliputa,0,1,30,30000
2367,41_kostu_781,Mordor,1,0,20,20000
2367,41_kostu_302,Mordor,0,1,30,30000
2367,41_kostu_522,Oceania,1,0,20,20000
2367,41_kostu_904,Oceania,0,1,30,30000
2367,41_kostu_673,Mordor,0,1,30,30000
2367,41_kostu_774,Neverland,1,0,20,20000
2371,41_kostu_088,Oceania,1,0,20,20000
2371,41_kostu_316,Mordor,0,1,30,30000
2371,41_kostu_580,Mordor,0,1,30,30000
2371,41_kostu_022,Lilliputa,0,1,30,30000
2373,41_kostu_580,Mordor,0,1,30,30000
2373,41_kostu_511,Oceania,0,1,30,30000
2373,41_kostu_533,Oceania,0,1,30,30000
2373,41_kostu_458,Lilliputa,1,0,20,20000
2373,41_kostu_811,Mordor,1,0,20,20000
2373,41_kostu_142,Lilliputa,0,1,30,30000
2378,41_kostu_948,Mordor,1,0,20,20000
2378,41_kostu_513,Mordor,0,1,30,30000
2378,41_kostu_511,Mordor,0,1,30,30000
2379,41_kostu_236,Oceania,1,0,20,20000
2379,41_kostu_280,Lilliputa,1,0,20,20000
2382,41_kostu_155,Lilliputa,0,1,30,30000
2382,41_kostu_263,Oceania,0,1,30,30000
2382,41_kostu_778,Oceania,1,0,20,20000
2382,41_kostu_898,Lilliputa,0,1,30,30000
2387,41_kostu_007,Neverland,1,0,20,20000
2387,41_kostu_412,Lilliputa,0,1,30,30000
2387,41_kostu_298,Mordor,0,1,30,30000
2387,41_kostu_285,Neverland,0,1,30,30000
2387,41_kostu_663,Oceania,0,1,30,30000
2387,41_kostu_779,Neverland,0,1,30,30000
2387,41_kostu_616,Oceania,0,1,30,30000
2391,41_kostu_019,Mordor,0,1,30,30000
2394,41_kostu_329,Lilliputa,1,0,20,20000
2394,41_kostu_546,Neverland,1,0,20,20000
2394,41_kostu_853,Oceania,1,0,20,20000
2394,41_kostu_730,Oceania,0,1,30,30000
2394,41_kostu_797,Oceania,1,0,20,20000
2397,41_kostu_006,Mordor,0,1,30,30000
2397,41_kostu_796,Oceania,0,1,30,30000
2398,41_kostu_197,Neverland,1,0,20,20000
2398,41_kostu_003,Oceania,0,1,30,30000
2398,41_kostu_700,Neverland,1,0,20,20000
2398,41_kostu_795,Oceania,0,1,30,30000
2398,41_kostu_312,Neverland,0,1,30,30000
2398,41_kostu_315,Oceania,1,0,20,20000
2403,41_kostu_857,Neverland,1,0,20,20000
2403,41_kostu_427,Oceania,0,1,30,30000
2403,41_kostu_194,Neverland,1,0,20,20000
2403,41_kostu_887,Mordor,1,0,20,20000
2403,41_kostu_694,Oceania,1,0,20,20000
2406,41_kostu_922,Mordor,1,0,20,20000
2406,41_kostu_201,Mordor,1,0,20,20000
2406,41_kostu_008,Lilliputa,1,0,20,20000
2406,41_kostu_238,Neverland,0,1,30,30000
2406,41_kostu_071,Oceania,1,0,20,20000
2409,41_kostu_932,Neverland,0,1,30,30000
2409,41_kostu_995,Mordor,0,1,30,30000
2409,41_kostu_166,Oceania,1,0,20,20000
2409,41_kostu_533,Mordor,0,1,30,30000
2409,41_kostu_396,Lilliputa,1,0,20,20000
2412,41_kostu_941,Lilliputa,0,1,30,30000
2412,41_kostu_881,Lilliputa,0,1,30,30000
2412,41_kostu_321,Lilliputa,0,1,30,30000
2412,41_kostu_723,Mordor,1,0,20,20000
2412,41_kostu_679,Oceania,0,1,30,30000
2417,41_kostu_481,Lilliputa,0,1,30,30000
2417,41_kostu_023,Mordor,1,0,20,20000
2417,41_kostu_509,Neverland,1,0,20,20000
2417,41_kostu_815,Neverland,0,1,30,30000
2417,41_kostu_120,Neverland,0,1,30,30000
2417,41_kostu_243,Neverland,0,1,30,30000
2417,41_kostu_112,Neverland,1,0,20,20000
2418,41_kostu_666,Neverland,1,0,20,20000
2418,41_kostu_641,Neverland,0,1,30,30000
2418,41_kostu_871,Oceania,1,0,20,20000
2418,41_kostu_643,Neverland,0,1,30,30000
2418,41_kostu_753,Lilliputa,0,1,30,30000
2418,41_kostu_346,Oceania,1,0,20,20000
2418,41_kostu_460,Mordor,1,0,20,20000
2420,41_kostu_007,Neverland,0,1,30,30000
2421,41_kostu_016,Lilliputa,0,1,30,30000
2421,41_kostu_635,Lilliputa,1,0,20,20000
2421,41_kostu_909,Lilliputa,0,1,30,30000
2421,41_kostu_984,Neverland,0,1,30,30000
2421,41_kostu_513,Lilliputa,1,0,20,20000
2422,41_kostu_234,Lilliputa,1,0,20,20000
2422,41_kostu_481,Mordor,0,1,30,30000
2422,41_kostu_761,Neverland,0,1,30,30000
2422,41_kostu_558,Oceania,1,0,20,20000
2422,41_kostu_472,Neverland,1,0,20,20000
2422,41_kostu_076,Mordor,1,0,20,20000
2424,41_kostu_787,Neverland,1,0,20,20000
2424,41_kostu_046,Lilliputa,1,0,20,20000
2424,41_kostu_687,Neverland,1,0,20,20000
2424,41_kostu_263,Lilliputa,0,1,30,30000
2424,41_kostu_821,Oceania,0,1,30,30000
2424,41_kostu_214,Oceania,0,1,30,30000
2424,41_kostu_835,Mordor,0,1,30,30000
2427,41_kostu_407,Neverland,0,1,30,30000
2427,41_kostu_362,Lilliputa,1,0,20,20000
2427,41_kostu_873,Neverland,1,0,20,20000
2427,41_kostu_845,Lilliputa,1,0,20,20000
2427,41_kostu_884,Neverland,0,1,30,30000
2428,41_kostu_894,Neverland,1,0,20,20000
2428,41_kostu_645,Mordor,1,0,20,20000
2428,41_kostu_682,Lilliputa,1,0,20,20000
2428,41_kostu_857,Neverland,0,1,30,30000
2428,41_kostu_967,Mordor,0,1,30,30000
2428,41_kostu_404,Mordor,0,1,30,30000
2428,41_kostu_312,Neverland,1,0,20,20000
2432,41_kostu_950,Neverland,1,0,20,20000
2432,41_kostu_357,Oceania,0,1,30,30000
2432,41_kostu_783,Mordor,0,1,30,30000
2435,41_kostu_040,Neverland,0,1,30,30000
2435,41_kostu_438,Mordor,1,0,20,20000
2435,41_kostu_522,Oceania,0,1,30,30000
2440,41_kostu_359,Neverland,1,0,20,20000
2440,41_kostu_682,Mordor,1,0,20,20000
2440,41_kostu_657,Mordor,0,1,30,30000
2440,41_kostu_934,Mordor,0,1,30,30000
2440,41_kostu_764,Neverland,0,1,30,30000
2440,41_kostu_712,Mordor,1,0,20,20000
2443,41_kostu_635,Neverland,0,1,30,30000
2443,41_kostu_230,Mordor,0,1,30,30000
2443,41_kostu_493,Oceania,1,0,20,20000
2447,41_kostu_566,Mordor,0,1,30,30000
2447,41_kostu_118,Oceania,1,0,20,20000
2447,41_kostu_786,Lilliputa,1,0,20,20000
2447,41_kostu_379,Lilliputa,1,0,20,20000
2447,41_kostu_062,Oceania,1,0,20,20000
2447,41_kostu_668,Lilliputa,0,1,30,30000
2448,41_kostu_783,Lilliputa,1,0,20,20000
2448,41_kostu_304,Mordor,1,0,20,20000
2451,41_kostu_572,Lilliputa,0,1,30,30000
2451,41_kostu_847,Oceania,0,1,30,30000
2451,41_kostu_094,Mordor,0,1,30,30000
2451,41_kostu_967,Oceania,1,0,20,20000
2451,41_kostu_519,Lilliputa,1,0,20,20000
2451,41_kostu_173,Oceania,1,0,20,20000
2451,41_kostu_503,Oceania,0,1,30,30000
2454,41_kostu_038,Oceania,0,1,30,30000
2459,41_kostu_528,Oceania,0,1,30,30000
2464,41_kostu_245,Mordor,1,0,20,20000
2464,41_kostu_740,Oceania,1,0,20,20000
2464,41_kostu_953,Neverland,0,1,30,30000
2464,41_kostu_439,Neverland,0,1,30,30000
2465,41_kostu_893,Lilliputa,1,0,20,20000
2465,41_kostu_382,Lilliputa,0,1,30,30000
2465,41_kostu_715,Oceania,0,1,30,30000
2465,41_kostu_305,Neverland,1,0,20,20000
2465,41_kostu_632,Lilliputa,0,1,30,30000
2468,41_kostu_346,Lilliputa,1,0,20,20000
2471,41_kostu_383,Neverland,1,0,20,20000
2471,41_kostu_293,Mordor,0,1,30,30000
2471,41_kostu_345,Mordor,0,1,30,30000
2471,41_kostu_165,Neverland,1,0,20,20000
2471,41_kostu_064,Neverland,0,1,30,30000
2472,41_kostu_208,Oceania,0,1,30,30000
2472,41_kostu_543,Mordor,1,0,20,20000
2472,41_kostu_965,Mordor,0,1,30,30000
2472,41_kostu_863,Mordor,0,1,30,30000
2472,41_kostu_531,Mordor,0,1,30,30000
2472,41_kostu_198,Mordor,1,0,20,20000
2477,41_kostu_299,Oceania,1,0,20,20000
2477,41_kostu_390,Neverland,1,0,20,20000
2477,41_kostu_843,Lilliputa,0,1,30,30000
2477,41_kostu_960,Lilliputa,0,1,30,30000
2478,41_kostu_409,Lilliputa,1,0,20,20000
2478,41_kostu_168,Lilliputa,1,0,20,20000
2478,41_kostu_204,Neverland,1,0,20,20000
2478,41_kostu_834,Neverland,0,1,30,30000
2478,41_kostu_239,Neverland,0,1,30,30000
2478,41_kostu_520,Lilliputa,1,0,20,20000
2483,41_kostu_492,Lilliputa,0,1,30,30000
2483,41_kostu_133,Lilliputa,0,1,30,30000
2483,41_kostu_415,Lilliputa,1,0,20,20000
2487,41_kostu_026,Mordor,0,1,30,30000
2487,41_kostu_067,Lilliputa,1,0,20,20000
2487,41_kostu_727,Neverland,0,1,30,30000
2487,41_kostu_931,Lilliputa,0,1,30,30000
2487,41_kostu_1000,Neverland,1,0,20,20000
2487,41_kostu_484,Lilliputa,1,0,20,20000
2487,41_kostu_451,Mordor,1,0,20,20000
2492,41_kostu_545,Neverland,0,1,30,30000
2492,41_kostu_402,Neverland,0,1,30,30000
2492,41_kostu_327,Neverland,1,0,20,20000
2496,41_kostu_075,Lilliputa,1,0,20,20000
2496,41_kostu_707,Lilliputa,0,1,30,30000
2496,41_kostu_400,Oceania,0,1,30,30000
2497,41_kostu_815,Lilliputa,0,1,30,30000
2497,41_kostu_049,Oceania,1,0,20,20000
2497,41_kostu_789,Lilliputa,0,1,30,30000
2498,41_kostu_326,Mordor,0,1,30,30000
2498,41_kostu_598,Mordor,1,0,20,20000
2498,41_kostu_021,Lilliputa,0,1,30,30000
2500,41_kostu_839,Lilliputa,0,1,30,30000
2500,41_kostu_170,Mordor,0,1,30,30000
2500,41_kostu_013,Lilliputa,1,0,20,20000
2500,41_kostu_182,Neverland,0,1,30,30000
2500,41_kostu_726,Mordor,0,1,30,30000
2500,41_kostu_381,Lilliputa,1,0,20,20000
2501,41_kostu_868,Mordor,0,1,30,30000
2505,41_kostu_038,Lilliputa,0,1,30,30000
2505,41_kostu_429,Neverland,0,1,30,30000
2505,41_kostu_768,Neverland,1,0,20,20000
2505,41_kostu_667,Lilliputa,0,1,30,30000
2505,41_kostu_112,Neverland,0,1,30,30000
2506,41_kostu_202,Neverland,0,1,30,30000
2506,41_kostu_494,Mordor,0,1,30,30000
2506,41_kostu_948,Oceania,1,0,20,20000
2506,41_kostu_034,Mordor,0,1,30,30000
2509,41_kostu_972,Neverland,0,1,30,30000
